acid,sol_id,ts_cnt,bank_id,del_flg,flow_id,flow_amt,shdl_num,lchg_time,rcre_time,num_of_dmds,instlmnt_ind,last_rec_flg,lchg_user_id,lr_freq_days,lr_freq_type,num_of_flows,rcre_user_id,instlmnt_pcnt,next_dmd_date,entity_cre_flg,lr_freq_months,flow_start_date,lr_freq_cal_base,lr_freq_start_dd,lr_freq_week_day,lr_freq_week_num,lr_int_freq_days,lr_int_freq_type,lr_freq_hldy_stat,next_dmd_ref_date,next_int_dmd_date,lr_int_freq_months,current_int_rec_flg,lr_int_freq_cal_base,lr_int_freq_start_dd,lr_int_freq_week_day,lr_int_freq_week_num,lr_int_freq_hldy_stat,next_int_dmd_ref_date,updated_at
AC39934522,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:29,2017-07-23T10:30:05,0,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC83715317,23,3,1,N,PRDEM,1058000.0,1,2017-11-16T20:18:34,2017-07-23T12:35:46,0,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-11-20T00:00:00.000000,,20,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC83715317,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:34,2017-07-23T12:35:46,0,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC97715691,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:38,2017-07-25T12:35:13,0,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,22,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC97715691,23,3,1,N,PRDEM,4300000.0,1,2017-11-16T20:18:38,2017-07-25T12:35:13,0,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-11-22T00:00:00.000000,,22,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC78431806,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:41,2017-08-03T17:15:29,0,,Y,AB1079,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC78431806,23,3,1,N,PRDEM,1400000.0,1,2017-11-16T20:18:41,2017-08-03T17:15:29,0,,Y,AB1079,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-12-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC51691198,23,3,1,N,PRDEM,2362000.0,1,2017-11-16T20:18:44,2017-08-03T18:17:46,0,,Y,AB1079,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-12-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC51691198,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:44,2017-08-03T18:17:46,0,,Y,AB1079,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC57693028,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:47,2017-08-13T16:13:55,0,,Y,AB1079,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC57693028,23,3,1,N,PRDEM,1000000.0,1,2017-11-16T20:18:47,2017-08-13T16:13:55,0,,Y,AB1079,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-12-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC90483390,23,0,1,N,INDEM,0.0,1,2017-11-16T20:18:50,2017-08-28T11:37:33,0,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,26,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC90483390,23,3,1,N,PRDEM,1600000.0,1,2017-11-16T20:18:50,2017-08-28T11:37:33,0,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-12-26T00:00:00.000000,,26,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC12842021,66,8,1,Y,EIDEM,125453.35,2,2017-12-05T13:49:54,2017-05-04T15:05:53,7,,Y,PRAMILAS,,M,158,AB0465,0,2018-01-01T00:00:00.000000,Y,,2017-06-01T00:00:00.000000,,1,0,,,M,P,,2018-01-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC68329189,66,8,1,Y,EIDEM,63515.96,2,2017-12-05T15:22:02,2017-05-04T15:43:22,7,,Y,PRAMILAS,,M,80,AB0465,0,2018-01-01T00:00:00.000000,Y,,2017-06-01T00:00:00.000000,,1,0,,,M,P,,2018-01-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC43715846,02,0,1,N,INDEM,0.0,1,2018-01-02T16:30:19,2017-04-20T12:23:13,1,,Y,LD0389,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-07-19T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC43715846,02,6,1,N,PRDEM,5700000.0,1,2018-01-02T16:30:19,2017-04-20T12:23:13,1,,Y,LD0389,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-07-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC65331017,23,3,1,N,PRDEM,7750000.0,1,2018-01-02T17:27:09,2017-09-13T13:02:54,0,,Y,MS0999,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2018-01-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC65331017,23,0,1,N,INDEM,0.0,1,2018-01-02T17:27:09,2017-09-13T13:02:54,0,,Y,MS0999,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC18869083,23,0,1,N,INDEM,0.0,1,2018-01-02T17:27:13,2017-11-28T15:51:08,0,,Y,MS0999,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC18869083,23,2,1,N,PRDEM,400000.0,1,2018-01-02T17:27:13,2017-11-28T15:51:08,0,,Y,MS0999,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-03-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC61402704,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:22,2017-03-23T13:13:33,1,,Y,AB1079,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-10-17T00:00:00.000000,,21,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC61402704,23,6,1,N,PRDEM,10000000.0,1,2018-01-04T17:35:22,2017-03-23T13:13:33,1,,Y,AB1079,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-07-21T00:00:00.000000,,21,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC63047944,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:25,2017-04-02T13:13:03,1,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC63047944,23,6,1,N,PRDEM,2140000.0,1,2018-01-04T17:35:25,2017-04-02T13:13:03,1,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC84569914,23,6,1,N,PRDEM,625000.0,1,2018-01-04T17:35:28,2017-04-02T16:56:53,1,,Y,AB1079,,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC84569914,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:28,2017-04-02T16:56:53,1,,Y,AB1079,,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC46004791,23,7,1,N,PRDEM,1000000.0,1,2018-01-04T17:35:30,2017-04-09T11:37:57,1,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-08-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC46004791,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:30,2017-04-09T11:37:57,1,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-08-07T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC40128089,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:32,2017-05-04T17:17:37,0,,Y,AB1079,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC40128089,23,3,1,N,PRDEM,650000.0,1,2018-01-04T17:35:32,2017-05-04T17:17:37,0,,Y,AB1079,,M,1,AS1199,0,2099-12-31T00:00:00.000000,Y,,2017-09-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC36920780,23,0,1,N,INDEM,0.0,1,2018-01-04T17:35:34,2017-07-16T15:50:09,1,,Y,AB1079,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-11-13T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC36920780,23,5,1,N,PRDEM,1000000.0,1,2018-01-04T17:35:34,2017-07-16T15:50:09,1,,Y,AB1079,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-11-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC12842021,66,2,1,Y,EIDEM,119754.36,3,2018-01-28T11:19:39,2017-12-05T13:49:54,1,,Y,SK1123,,M,151,PRAMILAS,0,2018-02-01T00:00:00.000000,Y,,2018-01-01T00:00:00.000000,,1,0,,,M,P,,2018-02-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC68329189,66,2,1,Y,EIDEM,63101.81,3,2018-02-01T12:46:12,2017-12-05T15:22:02,1,,Y,SK1123,,M,73,PRAMILAS,0,2018-02-01T00:00:00.000000,Y,,2018-01-01T00:00:00.000000,,1,0,,,M,P,,2018-02-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC73537565,47,20,1,Y,EIDEM,18541.67,1,2018-02-01T19:10:32,2016-07-05T10:26:07,18,,Y,SK1123,,M,84,MS0999,0,2018-02-01T00:00:00.000000,Y,,2016-08-01T00:00:00.000000,,1,0,,,M,P,,2018-02-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC58876985,23,5,1,N,PRDEM,1100000.0,1,2018-03-21T17:08:43,2017-10-30T15:35:30,1,,Y,SS1112,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-02-27T00:00:00.000000,,27,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58876985,23,0,1,N,INDEM,0.0,1,2018-03-21T17:08:43,2017-10-30T15:35:30,1,,Y,SS1112,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-02-27T00:00:00.000000,,27,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC71133293,23,5,1,N,PRDEM,1515000.0,1,2018-03-21T17:08:46,2017-11-12T16:35:30,1,,Y,SS1112,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC71133293,23,0,1,N,INDEM,0.0,1,2018-03-21T17:08:46,2017-11-12T16:35:30,1,,Y,SS1112,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-12T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC18960568,23,0,1,N,INDEM,0.0,1,2018-04-03T18:34:48,2017-12-04T11:44:22,0,,Y,RM1118,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-04-03T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC18960568,23,3,1,N,PRDEM,2000000.0,1,2018-04-03T18:34:48,2017-12-04T11:44:22,0,,Y,RM1118,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-04-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC59377410,23,0,1,N,INDEM,0.0,1,2018-04-12T19:00:35,2017-09-13T11:18:43,1,,Y,MS0999,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-01-12T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC59377410,23,6,1,N,PRDEM,7500000.0,1,2018-04-12T19:00:35,2017-09-13T11:18:43,1,,Y,MS0999,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-01-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC43352466,23,5,1,N,PRDEM,2000000.0,1,2018-04-12T19:00:38,2017-11-28T13:01:45,1,,Y,MS0999,,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2018-03-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC43352466,23,0,1,N,INDEM,0.0,1,2018-04-12T19:00:38,2017-11-28T13:01:45,1,,Y,MS0999,,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2018-03-28T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35425878,23,0,1,N,INDEM,0.0,1,2018-04-12T19:00:50,2017-10-29T14:29:50,1,,Y,MS0999,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-26T00:00:00.000000,,26,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35425878,23,5,1,N,PRDEM,2000000.0,1,2018-04-12T19:00:50,2017-10-29T14:29:50,1,,Y,MS0999,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-26T00:00:00.000000,,26,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC95476381,23,0,1,N,INDEM,0.0,1,2018-04-12T19:00:57,2017-11-16T18:36:40,1,,Y,MS0999,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-16T00:00:00.000000,,16,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC95476381,23,5,1,N,PRDEM,7000000.0,1,2018-04-12T19:00:57,2017-11-16T18:36:40,1,,Y,MS0999,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-16T00:00:00.000000,,16,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC27285607,23,5,1,N,PRDEM,2100000.0,1,2018-04-12T19:01:00.000000,2018-01-14T19:15:04,1,,Y,MS0999,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC27285607,23,0,1,N,INDEM,0.0,1,2018-04-12T19:01:00.000000,2018-01-14T19:15:04,1,,Y,MS0999,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC89506638,09,4,1,N,PRDEM,7623000.0,1,2018-04-23T18:13:09,2018-03-22T16:38:49,0,,Y,SS1112,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-06-20T00:00:00.000000,,20,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC89506638,09,0,1,N,INDEM,0.0,1,2018-04-23T18:13:09,2018-03-22T16:38:49,0,,Y,SS1112,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45029356,09,0,1,N,INDEM,0.0,1,2018-04-23T18:20:54,2018-04-13T20:16:27,0,,Y,SS1112,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45029356,09,3,1,N,PRDEM,5000000.0,1,2018-04-23T18:20:54,2018-04-13T20:16:27,0,,Y,SS1112,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58812187,09,4,1,N,PRDEM,5000000.0,1,2018-04-23T18:20:57,2016-03-24T14:46:11,0,,N,SS1112,,Q,4,SAGARM,0,2099-12-31T00:00:00.000000,Y,,2018-07-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58812187,09,8,1,N,PRDEM,3000000.0,1,2018-04-23T18:20:57,2016-03-24T14:43:46,5,,N,SS1112,,Q,5,SAGARM,0,2099-12-31T00:00:00.000000,Y,,2017-04-01T00:00:00.000000,,1,0,,,,P,,,,N,,,,,,,2024-08-07 06:52:36.003
AC58812187,09,2,1,N,PRDEM,6500000.0,1,2018-04-23T18:20:57,2016-03-24T15:01:35,0,,N,SS1112,,Q,8,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2019-07-01T00:00:00.000000,,1,0,,,,P,,,,N,,,,,,,2024-08-07 06:52:36.003
AC58812187,09,2,1,N,PRDEM,8455000.0,1,2018-04-23T18:20:57,2016-03-24T15:01:35,0,,N,SS1112,,Q,10,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2021-07-01T00:00:00.000000,,1,0,,,,P,,,,N,,,,,,,2024-08-07 06:52:36.003
AC58812187,09,13,1,N,INDEM,0.0,1,2018-04-23T18:20:57,2016-03-24T14:46:11,0,,Y,SS1112,,Q,0,SAGARM,0,2099-12-31T00:00:00.000000,Y,,2016-04-12T00:00:00.000000,,12,0,,,,P,,2099-12-31T00:00:00.000000,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC58812187,09,2,1,N,PRDEM,8450000.0,1,2018-04-23T18:20:57,2016-03-24T15:01:35,0,,Y,SS1112,,Q,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2024-01-01T00:00:00.000000,,1,0,,,,P,,,,N,,,,,,,2024-08-07 06:52:36.003
AC37310939,09,0,1,N,INDEM,0.0,1,2018-04-24T17:33:45,2018-03-22T20:49:58,1,,Y,SS1112,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-03-23T00:00:00.000000,,23,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC37310939,09,5,1,N,PRDEM,2632000.0,1,2018-04-24T17:33:45,2018-03-22T20:49:58,1,,Y,SS1112,,M,1,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-03-23T00:00:00.000000,,23,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC13802179,02,0,1,N,INDEM,0.0,1,2018-05-20T18:29:02,2018-02-18T12:18:59,1,,Y,SS1112,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-05-20T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC13802179,02,4,1,N,PRDEM,4000000.0,1,2018-05-20T18:29:02,2018-02-18T12:18:59,1,,Y,SS1112,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-05-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC19065472,01,3,1,N,EIDEM,23614.7,2,2018-05-29T18:54:01,2010-02-01T16:44:54,1,,Y,SA2378,,M,45,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC19065472,01,19,1,N,EIDEM,22848.02,1,2018-05-29T18:54:01,2008-09-29T15:45:26,15,,Y,SA2378,,M,60,PUJANB,0,2099-12-31T00:00:00.000000,Y,,2008-11-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC19065472,01,3,1,N,INDEM,0.0,1,2018-05-29T18:54:01,2008-09-29T15:45:26,1,,N,SA2378,,B,1,PUJANB,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC19065472,01,86,1,N,EIDEM,24028.81,4,2018-05-29T18:54:01,2011-05-09T11:23:40,32,,Y,SA2378,,M,32,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC19065472,01,16,1,N,EIDEM,24028.81,3,2018-05-29T18:54:01,2010-03-03T09:29:51,14,,Y,SA2378,,M,44,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC58937705,01,18,1,N,EIDEM,26330.0,1,2018-05-29T18:54:07,2008-10-16T13:03:52,15,,Y,SA2378,,M,60,PUJANB,0,2099-12-31T00:00:00.000000,Y,,2008-11-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC58937705,01,86,1,N,EIDEM,27499.87,4,2018-05-29T18:54:07,2011-05-09T11:23:40,32,,Y,SA2378,,M,32,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC58937705,01,16,1,N,EIDEM,27499.87,3,2018-05-29T18:54:07,2010-03-03T09:29:51,14,,Y,SA2378,,M,44,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC58937705,01,3,1,N,EIDEM,27025.93,2,2018-05-29T18:54:07,2010-02-01T17:00:37,1,,Y,SA2378,,M,45,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC95717490,01,18,1,N,EIDEM,26330.0,1,2018-05-29T18:54:11,2008-10-16T13:08:52,15,,Y,SA2378,,M,60,PUJANB,0,2099-12-31T00:00:00.000000,Y,,2008-11-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC95717490,01,86,1,N,EIDEM,27499.87,4,2018-05-29T18:54:11,2011-05-09T11:23:40,32,,Y,SA2378,,M,32,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC95717490,01,16,1,N,EIDEM,27499.87,3,2018-05-29T18:54:11,2010-03-03T09:29:51,14,,Y,SA2378,,M,44,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC95717490,01,3,1,N,EIDEM,27025.93,2,2018-05-29T18:54:11,2010-02-01T17:00:37,1,,Y,SA2378,,M,45,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC90582742,01,3,1,N,EIDEM,27025.93,2,2018-05-29T18:54:14,2010-02-01T17:00:37,1,,Y,SA2378,,M,45,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC90582742,01,16,1,N,EIDEM,27499.87,3,2018-05-29T18:54:14,2010-03-03T09:29:51,14,,Y,SA2378,,M,44,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC90582742,01,86,1,N,EIDEM,27499.87,4,2018-05-29T18:54:14,2011-05-09T11:23:40,32,,Y,SA2378,,M,32,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC90582742,01,18,1,N,EIDEM,26330.0,1,2018-05-29T18:54:14,2008-10-16T13:14:34,15,,Y,SA2378,,M,60,PUJANB,0,2099-12-31T00:00:00.000000,Y,,2008-11-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC99677532,01,3,1,N,EIDEM,43327.82,2,2018-05-29T18:54:17,2010-02-01T16:57:44,1,,Y,SA2378,,M,53,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC99677532,01,86,1,N,EIDEM,44209.47,4,2018-05-29T18:54:17,2011-05-09T11:23:42,41,,Y,SA2378,,M,41,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC99677532,01,11,1,N,EIDEM,42354.24,1,2018-05-29T18:54:17,2009-06-05T14:39:24,7,,Y,SA2378,,M,60,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2009-07-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
