acid,ts_cnt,bank_id,lchg_time,rcre_time,serial_num,lchg_user_id,rcre_user_id,event_serial_num,lim_inactive_date,lim_inactive_rmks,related_serial_num,lim_inactive_bod_date,lim_inactive_sys_date,updated_at
AC88861241,0,1,2015-08-17T12:36:38,2015-08-17T12:36:38,132,RM1118,RM1118,2,2011-05-19T00:00:00.000000,,133.0,2015-08-17T00:00:00.000000,2015-08-17T12:36:38,2024-08-07 06:55:04.547
AC88861241,0,1,2015-08-17T12:36:38,2015-08-17T12:36:38,133,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC88861241,0,1,2015-08-18T17:31:47,2015-08-18T17:31:47,134,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC88861241,0,1,2015-08-18T17:31:47,2015-08-18T17:31:47,133,RM1118,RM1118,2,2011-05-19T00:00:00.000000,,134.0,2015-08-18T00:00:00.000000,2015-08-18T17:31:47,2024-08-07 06:55:04.547
AC48640365,0,1,2015-08-26T16:27:45,2015-08-26T16:27:45,1,SATISHRS,SATISHRS,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC27858039,0,1,2015-08-26T16:37:32,2015-08-26T16:37:32,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC95160864,0,1,2015-09-06T15:37:48,2015-09-06T15:37:48,1,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2015-09-07T12:33:36,2015-09-07T12:33:36,34,AB0423,AB0423,2,2015-08-12T00:00:00.000000,,35.0,2015-09-07T00:00:00.000000,2015-09-07T12:33:36,2024-08-07 06:55:04.547
AC54231965,0,1,2015-09-07T12:33:36,2015-09-07T12:33:36,35,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2015-09-07T18:49:01,2015-09-07T18:49:01,35,AB0423,AB0423,2,2015-08-12T00:00:00.000000,,36.0,2015-09-07T00:00:00.000000,2015-09-07T18:49:01,2024-08-07 06:55:04.547
AC54231965,0,1,2015-09-07T18:49:01,2015-09-07T18:49:01,36,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC60955495,0,1,2015-09-08T18:11:11,2015-09-08T18:11:11,1,CD0122,CD0122,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC11222760,0,1,2015-09-09T12:49:00.000000,2015-09-09T12:49:00.000000,1,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T13:06:45,2015-09-09T13:06:45,30,KB0570,KB0570,2,2015-07-26T00:00:00.000000,,31.0,2015-09-09T00:00:00.000000,2015-09-09T13:06:45,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T13:06:45,2015-09-09T13:06:45,31,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC67392603,0,1,2015-09-09T14:18:57,2015-09-09T14:18:57,1,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T18:18:56,2015-09-09T18:18:56,31,AB0423,AB0423,2,2015-07-26T00:00:00.000000,,32.0,2015-09-09T00:00:00.000000,2015-09-09T18:18:56,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T18:18:56,2015-09-09T18:18:56,32,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T19:03:25,2015-09-09T19:03:25,32,KB0570,KB0570,2,2015-07-26T00:00:00.000000,,33.0,2015-09-09T00:00:00.000000,2015-09-09T19:03:25,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T19:03:25,2015-09-09T19:03:25,33,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T19:05:10,2015-09-09T19:05:10,33,KB0570,KB0570,2,2015-07-26T00:00:00.000000,,34.0,2015-09-09T00:00:00.000000,2015-09-09T19:05:10,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-09T19:05:10,2015-09-09T19:05:10,34,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-10T11:27:47,2015-09-10T11:27:47,34,AB0423,AB0423,2,2015-07-26T00:00:00.000000,,35.0,2015-09-10T00:00:00.000000,2015-09-10T11:27:47,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-10T11:27:47,2015-09-10T11:27:47,35,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-10T18:46:54,2015-09-10T18:46:54,36,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-10T18:46:54,2015-09-10T18:46:54,35,KB0570,KB0570,2,2015-07-26T00:00:00.000000,,36.0,2015-09-10T00:00:00.000000,2015-09-10T18:46:54,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-11T11:39:06,2015-09-11T11:39:06,36,AB0423,AB0423,2,2015-07-26T00:00:00.000000,,37.0,2015-09-11T00:00:00.000000,2015-09-11T11:39:06,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-11T11:39:06,2015-09-11T11:39:06,37,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-11T16:40:42,2015-09-11T16:40:42,37,SA1002,SA1002,2,2015-07-26T00:00:00.000000,,38.0,2015-09-11T00:00:00.000000,2015-09-11T16:40:42,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-11T16:40:42,2015-09-11T16:40:42,38,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-13T10:55:09,2015-09-13T10:55:09,38,AB0423,AB0423,2,2015-07-26T00:00:00.000000,,39.0,2015-09-13T00:00:00.000000,2015-09-13T10:55:09,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-13T10:55:09,2015-09-13T10:55:09,39,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC39809483,0,1,2015-09-13T16:15:35,2015-09-13T16:15:35,1,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-13T18:16:59,2015-09-13T18:16:59,39,AB0423,AB0423,2,2015-07-26T00:00:00.000000,,40.0,2015-09-13T00:00:00.000000,2015-09-13T18:16:59,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-13T18:16:59,2015-09-13T18:16:59,40,AB0423,AB0423,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-14T11:22:54,2015-09-14T11:22:54,40,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,41.0,2015-09-14T00:00:00.000000,2015-09-14T11:22:54,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-14T11:22:54,2015-09-14T11:22:54,41,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-14T18:19:25,2015-09-14T18:19:25,41,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,42.0,2015-09-14T00:00:00.000000,2015-09-14T18:19:25,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-14T18:19:25,2015-09-14T18:19:25,42,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-15T12:31:33,2015-09-15T12:31:33,42,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,43.0,2015-09-15T00:00:00.000000,2015-09-15T12:31:33,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-15T12:31:33,2015-09-15T12:31:33,43,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-15T19:07:20,2015-09-15T19:07:20,44,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-15T19:07:20,2015-09-15T19:07:20,43,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,44.0,2015-09-15T00:00:00.000000,2015-09-15T19:07:20,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-16T11:32:56,2015-09-16T11:32:56,44,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,45.0,2015-09-16T00:00:00.000000,2015-09-16T11:32:56,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-16T11:32:56,2015-09-16T11:32:56,45,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-16T18:31:19,2015-09-16T18:31:19,45,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,46.0,2015-09-16T00:00:00.000000,2015-09-16T18:31:19,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-16T18:31:19,2015-09-16T18:31:19,46,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-17T10:41:53,2015-09-17T10:41:53,46,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,47.0,2015-09-17T00:00:00.000000,2015-09-17T10:41:53,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-17T10:41:53,2015-09-17T10:41:53,47,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-17T18:26:28,2015-09-17T18:26:28,47,SA1002,SA1002,2,2015-07-26T00:00:00.000000,,48.0,2015-09-17T00:00:00.000000,2015-09-17T18:26:28,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-17T18:26:28,2015-09-17T18:26:28,48,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T15:52:15,2015-09-18T15:52:15,48,SAGARM,SAGARM,2,2015-07-26T00:00:00.000000,,49.0,2015-09-18T00:00:00.000000,2015-09-18T15:52:15,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T15:52:15,2015-09-18T15:52:15,49,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T17:06:04,2015-09-18T17:06:04,49,KB0570,KB0570,2,2015-07-26T00:00:00.000000,,50.0,2015-09-18T00:00:00.000000,2015-09-18T17:06:04,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T17:06:04,2015-09-18T17:06:04,50,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T17:08:58,2015-09-18T17:08:58,51,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-09-18T17:08:58,2015-09-18T17:08:58,50,KB0570,KB0570,2,2015-09-18T00:00:00.000000,,51.0,2015-09-18T00:00:00.000000,2015-09-18T17:08:58,2024-08-07 06:55:04.547
AC63086973,0,1,2015-09-22T14:52:11,2015-09-22T14:52:11,1,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC99465441,0,1,2015-09-28T12:39:26,2015-09-28T12:39:26,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC29826476,0,1,2015-09-30T16:10:09,2015-09-30T16:10:09,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC87179831,0,1,2015-10-01T16:43:24,2015-10-01T16:43:24,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38803203,0,1,2015-10-02T11:22:07,2015-10-02T11:22:07,6,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38803203,0,1,2015-10-02T11:22:07,2015-10-02T11:22:07,5,SAGARM,SAGARM,2,2015-10-02T00:00:00.000000,,6.0,2015-10-02T00:00:00.000000,2015-10-02T11:22:07,2024-08-07 06:55:04.547
AC32919430,0,1,2015-10-08T15:56:09,2015-10-08T15:56:09,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC55575076,0,1,2015-10-11T15:17:06,2015-10-11T15:17:06,19,SD1030,SD1030,2,2015-10-11T00:00:00.000000,,20.0,2015-10-11T00:00:00.000000,2015-10-11T15:17:06,2024-08-07 06:55:04.547
AC55575076,0,1,2015-10-11T15:17:06,2015-10-11T15:17:06,20,SD1030,SD1030,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC83932460,0,1,2015-10-11T17:59:55,2015-10-11T17:59:55,1,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC35296930,0,1,2015-10-27T17:28:48,2015-10-27T17:28:48,1,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC60299028,0,1,2015-10-29T15:56:23,2015-10-29T15:56:23,1,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC33715272,0,1,2015-11-01T16:38:29,2015-11-01T16:38:29,1,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2015-11-01T16:55:13,2015-11-01T16:55:13,24,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2015-11-01T16:55:13,2015-11-01T16:55:13,23,KB0570,KB0570,2,2015-11-01T00:00:00.000000,,24.0,2015-11-01T00:00:00.000000,2015-11-01T16:55:13,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-02T10:48:30,2015-11-02T10:48:30,51,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,52.0,2015-11-02T00:00:00.000000,2015-11-02T10:48:30,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-02T10:48:30,2015-11-02T10:48:30,52,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-02T18:04:34,2015-11-02T18:04:34,52,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,53.0,2015-11-02T00:00:00.000000,2015-11-02T18:04:34,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-02T18:04:34,2015-11-02T18:04:34,53,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38803203,0,1,2015-11-04T13:17:36,2015-11-04T13:17:36,7,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38803203,0,1,2015-11-04T13:17:36,2015-11-04T13:17:36,6,KB0570,KB0570,2,2015-11-04T00:00:00.000000,,7.0,2015-11-04T00:00:00.000000,2015-11-04T13:17:36,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-05T12:38:40,2015-11-05T12:38:40,53,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,54.0,2015-11-05T00:00:00.000000,2015-11-05T12:38:40,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-05T12:38:40,2015-11-05T12:38:40,54,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC26684070,0,1,2015-11-05T13:11:54,2015-11-05T13:11:54,1,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-05T17:37:20,2015-11-05T17:37:20,55,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-05T17:37:20,2015-11-05T17:37:20,54,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,55.0,2015-11-05T00:00:00.000000,2015-11-05T17:37:20,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T10:29:38,2015-11-06T10:29:38,56,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T10:29:38,2015-11-06T10:29:38,55,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,56.0,2015-11-06T00:00:00.000000,2015-11-06T10:29:38,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T15:18:53,2015-11-06T15:18:53,56,KB0570,KB0570,2,2015-09-18T00:00:00.000000,,57.0,2015-11-06T00:00:00.000000,2015-11-06T15:18:53,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T15:18:53,2015-11-06T15:18:53,57,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T15:38:42,2015-11-06T15:38:42,58,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T15:38:42,2015-11-06T15:38:42,57,KB0570,KB0570,2,2015-09-18T00:00:00.000000,,58.0,2015-11-06T00:00:00.000000,2015-11-06T15:38:42,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T16:14:54,2015-11-06T16:14:54,58,KB0570,KB0570,2,2015-09-18T00:00:00.000000,,59.0,2015-11-06T00:00:00.000000,2015-11-06T16:14:54,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-06T16:14:54,2015-11-06T16:14:54,59,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-08T10:17:43,2015-11-08T10:17:43,59,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,60.0,2015-11-08T00:00:00.000000,2015-11-08T10:17:43,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-08T10:17:43,2015-11-08T10:17:43,60,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-08T18:16:26,2015-11-08T18:16:26,61,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-08T18:16:26,2015-11-08T18:16:26,60,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,61.0,2015-11-08T00:00:00.000000,2015-11-08T18:16:26,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-09T11:14:44,2015-11-09T11:14:44,61,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,62.0,2015-11-09T00:00:00.000000,2015-11-09T11:14:44,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-09T11:14:44,2015-11-09T11:14:44,62,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-09T18:19:37,2015-11-09T18:19:37,62,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,63.0,2015-11-09T00:00:00.000000,2015-11-09T18:19:37,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-09T18:19:37,2015-11-09T18:19:37,63,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC64920564,0,1,2015-11-09T19:23:36,2015-11-09T19:23:36,1,SS0252,SS0252,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-10T11:56:05,2015-11-10T11:56:05,63,KB0570,KB0570,2,2015-09-18T00:00:00.000000,,64.0,2015-11-10T00:00:00.000000,2015-11-10T11:56:05,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-10T11:56:05,2015-11-10T11:56:05,64,KB0570,KB0570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-10T17:43:51,2015-11-10T17:43:51,65,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-10T17:43:51,2015-11-10T17:43:51,64,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,65.0,2015-11-10T00:00:00.000000,2015-11-10T17:43:51,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-15T10:32:39,2015-11-15T10:32:39,65,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,66.0,2015-11-15T00:00:00.000000,2015-11-15T10:32:39,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-15T10:32:39,2015-11-15T10:32:39,66,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-15T18:03:48,2015-11-15T18:03:48,66,SAGARM,SAGARM,2,2015-09-18T00:00:00.000000,,67.0,2015-11-15T00:00:00.000000,2015-11-15T18:03:48,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-15T18:03:48,2015-11-15T18:03:48,67,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-16T11:34:18,2015-11-16T11:34:18,67,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,68.0,2015-11-16T00:00:00.000000,2015-11-16T11:34:18,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-16T11:34:18,2015-11-16T11:34:18,68,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-16T17:46:52,2015-11-16T17:46:52,69,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-16T17:46:52,2015-11-16T17:46:52,68,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,69.0,2015-11-16T00:00:00.000000,2015-11-16T17:46:52,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-18T11:00:08,2015-11-18T11:00:08,69,SAGARM,SAGARM,2,2015-09-18T00:00:00.000000,,70.0,2015-11-18T00:00:00.000000,2015-11-18T11:00:08,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-18T11:00:08,2015-11-18T11:00:08,70,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-18T17:52:03,2015-11-18T17:52:03,71,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-18T17:52:03,2015-11-18T17:52:03,70,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,71.0,2015-11-18T00:00:00.000000,2015-11-18T17:52:03,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-19T12:20:14,2015-11-19T12:20:14,72,RM1118,RM1118,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-19T12:20:14,2015-11-19T12:20:14,71,RM1118,RM1118,2,2015-09-18T00:00:00.000000,,72.0,2015-11-19T00:00:00.000000,2015-11-19T12:20:14,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-19T17:58:27,2015-11-19T17:58:27,72,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,73.0,2015-11-19T00:00:00.000000,2015-11-19T17:58:27,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-19T17:58:27,2015-11-19T17:58:27,73,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-20T10:09:06,2015-11-20T10:09:06,73,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,74.0,2015-11-20T00:00:00.000000,2015-11-20T10:09:06,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-20T10:09:06,2015-11-20T10:09:06,74,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-20T15:53:04,2015-11-20T15:53:04,74,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,75.0,2015-11-20T00:00:00.000000,2015-11-20T15:53:04,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-20T15:53:04,2015-11-20T15:53:04,75,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-22T11:50:18,2015-11-22T11:50:18,75,SAGARM,SAGARM,2,2015-09-18T00:00:00.000000,,76.0,2015-11-22T00:00:00.000000,2015-11-22T11:50:18,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-22T11:50:18,2015-11-22T11:50:18,76,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-22T18:04:32,2015-11-22T18:04:32,77,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-22T18:04:32,2015-11-22T18:04:32,76,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,77.0,2015-11-22T00:00:00.000000,2015-11-22T18:04:32,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-23T12:05:02,2015-11-23T12:05:02,77,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,78.0,2015-11-23T00:00:00.000000,2015-11-23T12:05:02,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-23T12:05:02,2015-11-23T12:05:02,78,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2015-11-23T17:53:04,2015-11-23T17:53:04,37,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2015-11-23T17:53:04,2015-11-23T17:53:04,36,SAGARM,SAGARM,2,2015-11-23T00:00:00.000000,,37.0,2015-11-23T00:00:00.000000,2015-11-23T17:53:04,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-23T18:02:10,2015-11-23T18:02:10,78,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,79.0,2015-11-23T00:00:00.000000,2015-11-23T18:02:10,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-23T18:02:10,2015-11-23T18:02:10,79,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-24T11:48:34,2015-11-24T11:48:34,79,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,80.0,2015-11-24T00:00:00.000000,2015-11-24T11:48:34,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-24T11:48:34,2015-11-24T11:48:34,80,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-24T18:09:08,2015-11-24T18:09:08,80,SA1002,SA1002,2,2015-09-18T00:00:00.000000,,81.0,2015-11-24T00:00:00.000000,2015-11-24T18:09:08,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-24T18:09:08,2015-11-24T18:09:08,81,SA1002,SA1002,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-25T10:58:59,2015-11-25T10:58:59,82,SAGARM,SAGARM,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC40373877,0,1,2015-11-25T10:58:59,2015-11-25T10:58:59,81,SAGARM,SAGARM,2,2015-09-18T00:00:00.000000,,82.0,2015-11-25T00:00:00.000000,2015-11-25T10:58:59,2024-08-07 06:55:04.547
