ate_bna,ate_num,ate_adr1,ate_adr2,ate_code,ate_fees,ate_labe,ate_ip_addr,ate_tmk_kcv,ate_tmk_key,ate_tpk_kcv,ate_tpk_key,ate_aca_code,ate_aco_code,ate_ael_code,ate_afa_code,ate_agr_code,ate_amo_code,ate_apr_code,ate_atc_code,ate_atd_code,ate_ats_code,ate_ban_code,ate_bna_type,ate_bra_code,ate_cit_code,ate_hky_code,ate_int_code,ate_int_loro,ate_last_tsn,ate_latitude,ate_location,ate_mer_iden,ate_tds_code,ate_adre_pobx,ate_adre_stat,ate_adre_stre,ate_adre_zipd,ate_crea_date,ate_disp_cas1,ate_disp_cas2,ate_disp_cas3,ate_disp_cas4,ate_disp_hop1,ate_disp_hop2,ate_disp_hop3,ate_disp_hop4,ate_longitude,ate_loro_account,ate_mer_acc_numb,ate_cardless_flag,ate_defa_curr_code,ate_last_tran_date,ate_cut_off_end_time,ate_cut_off_star_time,updated_at
,ATM833967,Dlytica NEW BANESHWOR AL,,1075340,,Dlytica NEW BANESHWOR AL,172.27.6.114,,54EF25C92C8EDD1E3691A35190BBA1B1,,0519FB68B3ED49078174E3BA52A20F05,,11288,3.0,1,1015089,1.0,3,1074540,1074520,4.0,1,,5395,68821,,612,30,59717.0,,,1007053,1074920,,,,,,18.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:17:20,,,2024-08-07 07:01:23.859
,ATM946363,Dlytica LALGADH HOSPITAL,,1096320,,Dlytica LALGADH HOSPITAL,172.27.14.234,,07B1013511161CA11131A96020B8A8C1,,D343312E4518E57799DBFF1DCAF36760,,21226,3.0,1,1012040,1.0,1,1096680,1098260,6.0,1,,5158,67401,,910,30,5981.0,,1.0,,1094300,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:17:39,,,2024-08-07 07:01:23.859
,ATM458434,Dlytica DADHIKOT BKT,,1096420,,Dlytica DADHIKOT BKT,172.27.14.250,,611AC8F1B487017646DA09387B3C4E25,,F9DF70C00DE7BA64EFBA251CBF334A7B,,21226,3.0,1,1015089,1.0,1,1096780,1098360,6.0,1,,5425,68821,,915,30,15522.0,,1.0,,1094400,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:18:31,,,2024-08-07 07:01:23.859
,ATM315628,Dlytica CHARIKOT,,1076400,,Dlytica CHARIKOT,172.26.8.194,,4840149766F1ADDCE85DEA5A4C832E26,,97A983ABE87205E50BF7ACCD591CFF98,,9788,3.0,1,1014920,1.0,2,1075600,1075580,4.0,1,,5208,68781,,665,30,38951.0,,,1007122,1075980,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:19,,,2024-08-07 07:01:23.859
,ATM318161,Dlytica SURKHET BRANCH,,1071400,,Dlytica SURKHET BRANCH,172.26.6.74,,81744F4CFB3F5DE5B8DC481411828C64,,9DB793DD56699F19760FC81CDA145A4B,,11278,3.0,1,1014480,1.0,1,1070600,1070580,4.0,1,,5460,71081,,415,30,158858.0,,,1007035,1070980,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:39,,,2024-08-07 07:01:23.859
,ATM280804,Dlytica ANAMNAGAR BM,,1077940,,Dlytica ANAMNAGAR BM,172.27.10.98,,F0D96AE3DE585CAA9D3DC5B2613EC763,,7B6F4F54425F41B2B3FDEEECA50D5FA7,,11227,3.0,1,1015089,1.0,3,1077140,1077120,4.0,1,,5395,68821,,742,30,72295.0,,,1007053,1077520,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:44,,,2024-08-07 07:01:23.859
,ATM711513,Dlytica DHARKE BRANCH,,1078120,,Dlytica DHARKE BRANCH,172.26.10.98,,3EF5F9CD4BE37598BBDDC01DFB07E128,,13A413E812D58BB7C3660758B1C24030,,11227,3.0,1,1014920,1.0,3,1077320,1077300,4.0,1,,5231,68761,,751,30,35352.0,,,1007192,1077700,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:50,,,2024-08-07 07:01:23.859
,ATM615362,Dlytica TIKAPUR,,1076320,,Dlytica TIKAPUR,172.26.9.90,,9A68AE55F43EE929D2F919EE7607C59D,,4BDD6DC6327E98DA5C25848297C733DB,,11278,3.0,1,1015044,1.0,1,1075520,1075500,4.0,1,,5476,71621,,661,30,87364.0,,,1007091,1075900,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:53,,,2024-08-07 07:01:23.859
,ATM518214,Dlytica BASENI BRANCH,,1069960,,Dlytica BASENI BRANCH,172.26.17.66,,60473741876E4DADE6F49906BC690190,,0F00FDE28D489CB74AC376B0B186A509,,11278,3.0,1,1014920,1.0,1,1069160,1069140,4.0,1,,5160,68621,,343,30,106810.0,,,1007264,1069540,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:19:56,,,2024-08-07 07:01:23.859
,ATM541258,Dlytica KOTESHWOR BRANCH,,1078380,,Dlytica KOTESHWOR BRANCH,172.26.12.106,,DC02452A96554E0320D0D4F8817CBFD9,,E28AAAB83082983F9B877D15BA38DD63,,9788,3.0,1,1014920,1.0,2,1077580,1077560,4.0,1,,5328,68821,,764,30,39520.0,,,1007249,1077960,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:20:12,,,2024-08-07 07:01:23.859
,ATM664729,Dlytica MULPANI EXT CTR,,1070380,,Dlytica MULPANI EXT CTR,172.26.16.114,,CA8657CCB217147127CC1B065F32F2C3,,3E7454C77BD89528792EC556EAEECC2A,,11278,3.0,1,1014920,1.0,1,1069580,1069560,4.0,1,,5472,68821,,364,30,84998.0,,,1007168,1069960,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:20:20,,,2024-08-07 07:01:23.859
,ATM390010,Dlytica GOLFUTAR,,1071480,,Dlytica GOLFUTAR,172.26.7.130,,ABEC39FC707C912739F9A16D06AB80D2,,41072621ADDEBEA6C16B94793B7867F2,,11278,3.0,1,1014920,1.0,1,1070680,1070660,4.0,1,,5267,68841,,419,30,99128.0,,,1007064,1071060,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:20:23,,,2024-08-07 07:01:23.859
,ATM560991,Dlytica BAGLUNG,,1075720,,Dlytica BAGLUNG,172.26.8.42,,DD897DB1A3FA75A1E85D5C281F5BEF59,,B1A722C83429AFFC24BECB4D3A8D72B5,,9788,3.0,1,1015000,1.0,2,1074920,1074900,6.0,1,,5137,69441,,631,30,52430.0,,,1007074,1075300,,,,,,13.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:20:27,,,2024-08-07 07:01:23.859
,ATM278573,Dlytica BBSM BALAJU,,1077580,,Dlytica BBSM BALAJU,172.27.10.50,,428D285241BBD318C653C6F9AE73E01F,,FB5703805DC0026613D2DED2AA4CE3EF,,9788,3.0,1,1015089,1.0,2,1076780,1076760,4.0,1,,5395,68821,,724,30,28775.0,,,1007053,1077160,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:20:39,,,2024-08-07 07:01:23.859
,ATM183666,Dlytica NEW ROAD POK,,1075500,,Dlytica NEW ROAD POK,172.26.8.26,,89CA167D6015D19AD2C43E1082BC4BA1,,33629EAD5E7320C3925F5754E838B150,,11278,3.0,1,1015000,1.0,1,1074700,1074680,6.0,1,,5386,69561,,620,30,56674.0,,,1007100,1075080,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:21:25,,,2024-08-07 07:01:23.859
,ATM304662,Dlytica NARAYANTAR EXT CTR,,1073820,,Dlytica NARAYANTAR EXT CTR,172.26.15.2,,7A04AE50C6C2C54A23324119F58CDC8E,,069F4009F949F099A71C2AD7D405ACC2,,21226,3.0,1,1014920,1.0,1,1073020,1073000,6.0,1,,5191,68821,,536,30,76183.0,,,1007018,1073400,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:21:46,,,2024-08-07 07:01:23.859
,ATM633102,Dlytica PUTALISADAK BRANCH,,1075300,,Dlytica PUTALISADAK BRANCH,172.26.17.138,,3ACD22EEED7DBE4729E733A6E721B040,,7E74BBF474101A6B2387844DB9750C2A,,9788,3.0,1,1014920,1.0,2,1074500,1074480,6.0,1,,5417,68821,,610,30,56404.0,,,1007311,1074880,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:22:48,,,2024-08-07 07:01:23.859
,ATM433230,Dlytica BATTAR ARMY CAMP,,1078440,,Dlytica BATTAR ARMY CAMP,172.27.10.82,,6B0052BF7858E189F662339D20ADB189,,EE87EE5A9FE4297B8A1669FB6E5468BB,,11227,3.0,1,1014920,1.0,3,1077640,1077620,6.0,1,,5161,69261,,767,30,28090.0,,,1007070,1078020,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:22:55,,,2024-08-07 07:01:23.859
,ATM777606,Dlytica BBSM SATDOBATO,,1074400,,Dlytica BBSM SATDOBATO,172.27.12.10,,FAC65EA34FFAC31E7D385B0D2EC45732,,5EA49DB6FAF819AC712750FDB9FEC684,,11227,3.0,1,1015089,1.0,3,1073600,1073580,4.0,1,,5395,69161,,565,30,38612.0,,,1007053,1073980,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:23:40,,,2024-08-07 07:01:23.859
,ATM712413,Dlytica THULO MILLS CHOWK BRT,,1096200,,Dlytica THULO MILLS CHOWK BRT,172.27.14.194,,B810BB5D3A84F069EE23673E7B125681,,8CB8F9815961D701A1ABB138AA972176,,21226,3.0,1,1015040,1.0,1,1096560,1098140,6.0,1,,5416,66401,,904,30,27484.0,,1.0,,1094180,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:24:03,,,2024-08-07 07:01:23.859
,ATM330815,Dlytica MAHALAXMI LALITPUR BRANCH,,1098520,,Dlytica MAHALAXMI LALITPUR BRANCH,172.26.19.250,,3DE5AAA09FB92D136D9E852DAE0B1522,,1EF206EA46B1A66A560386F78927488B,,21226,3.0,1,1014920,1.0,1,1099320,1100900,6.0,1,,5265,69161,,959,30,19453.0,,1.0,,1096900,,,,,,13.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:25:02,,,2024-08-07 07:01:23.859
,ATM182934,Dlytica HOSPITAL CHOWK BRT,,1096140,,Dlytica HOSPITAL CHOWK BRT,172.27.14.170,,2A9C664E99C0571C8C2C8CDD90E14018,,D643A08C36136561FC250A00C559A5CA,,21226,3.0,1,1015040,1.0,1,1096140,1097720,4.0,1,,5275,66401,,901,30,19659.0,,1.0,,1094120,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:25:13,,,2024-08-07 07:01:23.859
,ATM239447,Dlytica PIPRAHAWA CHOWK BRANCH,,1090520,,Dlytica PIPRAHAWA CHOWK BRANCH,172.26.16.218,,5D8C7231974E4918D8B82A1DCFE18D8E,,AD0F74474E5157C702ED06FE1416AD83,,21226,3.0,1,1015020,1.0,1,1090120,1091700,6.0,1,,5407,70041,,825,30,21727.0,,1.0,,1088500,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:25:25,,,2024-08-07 07:01:23.859
,ATM768833,Dlytica BBSM ITAHARI,,1089320,,Dlytica BBSM ITAHARI,172.27.13.186,,CB35154FACAF147D8CA9B07ABAAB6464,,CE8D27C1CDA55C4699F2A2004576AE15,,21226,3.0,1,1015040,1.0,1,1088920,1090500,6.0,1,,5286,66741,,821,30,19879.0,,1.0,,1087300,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:25:30,,,2024-08-07 07:01:23.859
,ATM677513,Dlytica MAHENDRANAGAR BRANCH,,1070800,,Dlytica MAHENDRANAGAR BRANCH,172.26.6.202,,8418B8BAA00EA63801846008830C1E13,,9B648B02654B80B66B110E56F56D3754,,11278,3.0,1,1015044,1.0,1,1070000,1069980,4.0,1,,5356,71741,,385,30,98019.0,,,1007024,1070380,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:00.000000,,,2024-08-07 07:01:23.859
,ATM292987,Dlytica BBSM DHARAN,,1074520,,Dlytica BBSM DHARAN,172.27.12.26,,E5D95A25E4139AB6A105472D70B39467,,F0E1CED5EFF78ADD36EC14391987208B,,11227,3.0,1,1015040,1.0,3,1073720,1073700,4.0,1,,5230,66761,,571,30,75981.0,,,1007023,1074100,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:26:01,,,2024-08-07 07:01:23.859
,ATM291386,Dlytica MURALI CHOWK JNK ATM II,,1091580,,Dlytica MURALI CHOWK JNK ATM II,172.27.11.212,,633587828B7E00F72683EDD520B6A9CE,,6C60B3CB174D34A3E301BFC3023C8082,,21226,3.0,1,1012040,1.0,1,1091180,1092760,4.0,1,,5289,67161,,842,30,20213.0,,1.0,,1089560,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:06,,,2024-08-07 07:01:23.859
,ATM763899,Dlytica BBSM PULCHOWK,,1070840,,Dlytica BBSM PULCHOWK,172.27.12.82,,B48A135C33DC0DE78D793FF93416B518,,D3B21422865B4B5864E406882E77EC8C,,9788,3.0,1,1015089,1.0,2,1070040,1070020,4.0,1,,5395,69161,,387,30,22184.0,,,1007053,1070420,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:08,,,2024-08-07 07:01:23.859
,ATM195537,Dlytica BBSM BIRTAMODE,,1099380,,Dlytica BBSM BIRTAMODE,172.27.16.34,,2C6AE315F73AE426C90F4E20704961DA,,57674733342AD76A4EF8111015331FB8,,21226,3.0,1,1015040,1.0,1,1100180,1101760,6.0,1,,5188,66221,,964,30,9647.0,,1.0,,1097760,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:26:10,,,2024-08-07 07:01:23.859
,ATM983076,Dlytica,,1091780,,Dlytica,172.27.10.76,,C8EDF690FA962E5AEE48136635C2C576,,50C552895E1353A1CC6A89C7C285E437,,21226,3.0,1,1015089,1.0,1,1091380,1092960,4.0,1,,5425,68561,,852,30,35521.0,,1.0,,1089760,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:14,,,2024-08-07 07:01:23.859
,ATM871457,Dlytica RAMAILO BRANCH ATM II,,1098240,,Dlytica RAMAILO BRANCH ATM II,172.26.8.227,,E58AAB26429445DA4EA9EC5F1F192F36,,6DC35589CAFD95F718AF796B7CD3ABC9,,21226,3.0,1,1015040,1.0,1,1099040,1100620,6.0,1,,5422,66241,,957,30,28360.0,,1.0,,1096620,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:19,,,2024-08-07 07:01:23.859
,ATM214300,Dlytica MANGALBAZAR BRANCH,Lalitpur,1083320,,Dlytica MANGALBAZAR BRANCH,172.26.18.2,,1006A36AEC8B5FBCB9769BE549645FEF,,9D6C0EEBE9FB7159D2E59F23034CFF2A,,21226,3.0,1,1014920,1.0,1,1082920,1084500,6.0,1,,5363,69161,,793,30,20004.0,,1.0,,1082100,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:26:27,,,2024-08-07 07:01:23.859
,ATM282961,Dlytica HOTEL KTM INN,,1078020,,Dlytica HOTEL KTM INN,172.27.11.74,,3C7CDCA5F94E2DE64AAE8906A6617C4A,,5C7D718681BD7E64BBBB458DF6C0BB55,,11227,3.0,1,1015089,1.0,3,1077220,1077200,4.0,1,,5395,68821,,746,30,103754.0,,,1007053,1077600,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:27:07,,,2024-08-07 07:01:23.859
,ATM684902,Dlytica MALANGAWA BRANCH,,1071380,,Dlytica MALANGAWA BRANCH,172.26.6.122,,BEC3B69FC324C820A957B297BC3EAA3C,,4D58AEE7FE4AD7B6D4362DF89EC742D7,,11278,3.0,1,1012040,1.0,1,1070580,1070560,6.0,1,,5359,68241,,414,30,65954.0,,,1007042,1070960,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:27:26,,,2024-08-07 07:01:23.859
,ATM587397,Dlytica SALLERI BRANCH,,1069540,,Dlytica SALLERI BRANCH,172.26.15.218,,EE76BDB9C5EA27C49CAF09031976F622,,8EA9F19A7379E90DEDF56E5C5552E2B3,,11278,3.0,1,1015040,1.0,1,1068740,1068720,6.0,1,,5435,89161,,322,30,23267.0,,,1007296,1069120,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:27:33,,,2024-08-07 07:01:23.859
,ATM428157,Dlytica M-BANESHWOR BRANCH,,1069860,,Dlytica M-BANESHWOR BRANCH,172.27.13.42,,71E90D902E03D670DA402FED91EC6453,,C83A0D863947861BB4825D98B5DD7B19,,9788,3.0,1,1014920,1.0,2,1069060,1069040,4.0,1,,5367,68821,,338,30,52533.0,,,1007304,1069440,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:27:37,,,2024-08-07 07:01:23.859
,ATM417911,Dlytica BBSM KALANKI ATM II,,1096680,,Dlytica BBSM KALANKI ATM II,172.27.10.60,,BA8EB9EE629A9EC754575FC4BF807C34,,71DFAD12A5133898F55627D2B4DBD633,,21226,3.0,1,1015089,1.0,1,1097040,1098620,6.0,1,,5425,68821,,928,30,27046.0,,1.0,,1094960,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:28:00.000000,,,2024-08-07 07:01:23.859
,ATM165530,Dlytica BBSM NARAYANGHAT,,1072120,,Dlytica BBSM NARAYANGHAT,172.27.11.10,,9DC91B5C2C4F6B8C2003DD2548D2D190,,A60DA2DFB3DACBFAB44B92A8EDF8534A,,11227,3.0,1,1014920,1.0,3,1071320,1071300,4.0,1,,5276,68561,,451,30,37392.0,,,1007104,1071700,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:28:07,,,2024-08-07 07:01:23.859
,ATM509854,Dlytica GOTHATAR BRANCH,,1077780,,Dlytica GOTHATAR BRANCH,172.26.9.226,,0CAFB5AA8D37988DB751EFD3AD0378C1,,13FE933F5AD54C6002270EC916EECEC7,,11227,3.0,1,1014920,1.0,3,1076980,1076960,4.0,1,,5271,68821,,734,30,150253.0,,,1007162,1077360,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:28:29,,,2024-08-07 07:01:23.859
,ATM637329,Dlytica PAHALMANPUR,,1077180,,Dlytica PAHALMANPUR,172.26.9.106,,DDFB4987DED2D7A206ED48247AA79FE3,,BAF39E960E26305C9B9D67BD214A0AE4,,21226,3.0,1,1015044,1.0,1,1076380,1076360,4.0,1,,5390,71681,,704,30,53183.0,,,1007126,1076760,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:28:36,,,2024-08-07 07:01:23.859
,ATM452672,Dlytica LUMBINI RO,,1072320,,Dlytica LUMBINI RO,172.26.11.210,,91DD24022FB3366308EB4C7B55F35025,,1F2990DC5BE3FDF1B655C236D0632460,,11227,3.0,1,1015020,1.0,3,1071520,1071500,4.0,1,,5242,70601,,461,30,68062.0,,,1007180,1071900,,,,,,23.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:05,,,2024-08-07 07:01:23.859
,ATM830348,Dlytica MITRAPARK BRANCH,,1096920,,Dlytica MITRAPARK BRANCH,172.26.17.154,,6F1CD9E7D08906B118DABC4BD0974F28,,A3F17E794C140C0A875229B6DCBA7C31,,9788,3.0,1,1014920,1.0,2,1097320,1098900,6.0,1,,5371,68821,,939,30,17307.0,,1.0,,1095300,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:15,,,2024-08-07 07:01:23.859
,ATM175391,Dlytica SIMARA BUSINESS CENTRE,,1096240,,Dlytica SIMARA BUSINESS CENTRE,172.27.14.202,,C2272E98B541EC9141359269F30D2595,,F11196F3DAE9316B5ADB7D91D97CF31B,,21226,3.0,1,1012040,1.0,1,1096600,1098180,6.0,1,,5293,67021,,906,30,14320.0,,1.0,,1094220,,,,,,13.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:30,,,2024-08-07 07:01:23.859
,ATM630328,Dlytica THALI BRANCH,,1077560,,Dlytica THALI BRANCH,172.26.10.10,,C9455C80819869E01852EE8B04EBBCCE,,899BE17AA036706B824638D4CF49150F,,11227,3.0,1,1014920,1.0,3,1076760,1076740,4.0,1,,5472,68981,,723,30,105410.0,,,1007168,1077140,,,,,,11.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:41,,,2024-08-07 07:01:23.859
,ATM121482,Dlytica HARSHACHOWK BKT,,1092040,,Dlytica HARSHACHOWK BKT,172.27.14.58,,8C2FBD09DE18681E5CF1845A784D4C9C,,AE42D5099439A9D31CC53492A3C09B27,,21226,3.0,1,1015089,1.0,1,1091640,1093220,6.0,1,,5425,68561,,865,30,19741.0,,1.0,,1090020,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:48,,,2024-08-07 07:01:23.859
,ATM961439,Dlytica DALLU EXT CTR,,1074620,,Dlytica DALLU EXT CTR,172.26.17.50,,1157DE1260BD66E9E1C1CDE39E987CA0,,FA528EFF8FBEF833EB1CD3D35FFEA7C0,,9788,3.0,1,1014920,2.0,2,1073820,1073800,4.0,1,,5455,68821,,576,30,77683.0,,,1007250,1074200,,,,,,25.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:51,,,2024-08-07 07:01:23.859
,ATM520782,Dlytica GHORAHI,,1076240,,Dlytica GHORAHI,172.26.9.50,,94C9DB558CDB1E6388DA0C66E3D8CE37,,FD5109306EA8C91F873003EF9F8DED77,,11278,3.0,1,1015020,1.0,1,1075440,1075420,4.0,1,,5264,70201,,657,30,128411.0,,,1007092,1075820,,,,,,7.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:53,,,2024-08-07 07:01:23.859
,ATM760181,Dlytica SANEPA BRANCH,,1069840,,Dlytica SANEPA BRANCH,172.26.17.42,,459D62CC363F3C9930EA18CA0B634220,,89DDBA65683BEB0826C1B1B5B84B007D,,21226,3.0,1,1014920,1.0,1,1069040,1069020,6.0,1,,5439,68821,,337,30,60943.0,,,1007308,1069420,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:29:57,,,2024-08-07 07:01:23.859
,ATM915682,Dlytica MALANGAWA BRANCH ATM II,,1091600,,Dlytica MALANGAWA BRANCH ATM II,172.26.6.124,,AE7C3A129369005CF4332FFD85E48376,,6E05D331F2E966E7FCC010EA3700B39E,,21226,3.0,1,1012040,1.0,1,1091200,1092780,6.0,1,,5359,68241,,843,30,59441.0,,1.0,,1089580,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:30:29,,,2024-08-07 07:01:23.859
,ATM312433,Dlytica PATAN D COURT EXT CTR,,1069180,,Dlytica PATAN D COURT EXT CTR,172.26.17.34,,84B0C9613AA4AC0AFE0CD769004DFC65,,0F4B5FA0C1D002C9AB94B61FFEBA5E7E,,11278,3.0,1,1014920,1.0,1,1068380,1068360,4.0,1,,5430,69161,,304,30,66596.0,,,1007041,1068760,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:30:48,,,2024-08-07 07:01:23.859
,ATM933462,Dlytica BENI MYAGDI BRANCH,,1069480,,Dlytica BENI MYAGDI BRANCH,172.26.16.90,,2AC01D253E5E66492939000B52C15DE0,,EE58A7E30110FE94117C9D157A58FFC1,,11278,3.0,1,1015000,1.0,1,1068680,1068660,4.0,1,,5167,69661,,319,30,31557.0,,,1007349,1069060,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:31:05,,,2024-08-07 07:01:23.859
,ATM872822,Dlytica BIRATNAGAR BRANCH ATM II,,1085740,,Dlytica BIRATNAGAR BRANCH ATM II,172.26.14.76,,01A63034C7CD56F1432C4CDEE370B14A,,EF64CE010724ADB589EB6E268AA531F9,,21226,3.0,1,1015040,1.0,1,1085340,1086920,4.0,1,,5183,66401,,803,30,31380.0,,1.0,,1083720,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:31:07,,,2024-08-07 07:01:23.859
,ATM325946,Dlytica GODAWARI KITNI EXT CTR,,1074680,,Dlytica GODAWARI KITNI EXT CTR,172.26.16.18,,A0636BE243FD8D83BB500F77AE644A9D,,8C9F61B4D1FC614E858B8F73A81A2F20,,9788,3.0,1,1014920,1.0,2,1073880,1073860,6.0,1,,5430,69161,,579,30,50173.0,,,1007177,1074260,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:31:22,,,2024-08-07 07:01:23.859
,ATM660883,Dlytica Putalisadak,,1075900,,Dlytica Putalisadak,172.27.9.26,,A3A4B6E3A04A04A296B832DD3F90F5F0,,E6F48054FA60370C5E42A788A6201BE0,,9788,3.0,1,1015089,1.0,2,1075100,1075080,4.0,1,,5395,68821,,640,30,40487.0,,,1007053,1075480,,,,,,15.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:31:32,,,2024-08-07 07:01:23.859
,ATM346744,Dlytica Dulegauda,,1075820,,Dlytica Dulegauda,172.26.8.162,,351669BCE3067D43905F76F13AB3B3DF,,64405A9C24CCABA108D7A4A9309C0754,,9788,3.0,1,1015000,1.0,2,1075020,1075000,4.0,1,,5244,69921,,636,30,52851.0,,,1007103,1075400,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:31:32,,,2024-08-07 07:01:23.859
,ATM139797,Dlytica BANESHWOR LOUNGE ATM II,,1084540,,Dlytica BANESHWOR LOUNGE ATM II,172.27.6.116,,3A3EB27F48168D1D18DA6709F80DB9C5,,B1E3B613ED81CA0AFFBA891749DC2136,,21226,3.0,1,1015089,1.0,1,1084140,1085720,6.0,1,,5425,68821,,799,30,41205.0,,1.0,,1082520,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:32:15,,,2024-08-07 07:01:23.859
,ATM834413,Dlytica KUSHMA,,1075640,,Dlytica KUSHMA,172.26.8.50,,F16194DADF52A7A1D0CEB7EB63C91D1B,,572B1D29CF9A3D98B6D3F9FEAC16FB69,,21226,3.0,1,1015000,1.0,1,1074840,1074820,4.0,1,,5332,69761,,627,30,28500.0,,,1007079,1075220,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:32:27,,,2024-08-07 07:01:23.859
,ATM813996,Dlytica LOKTANTRIK CHOWK EXT CTR,Manamaiju Kathmandu,1080920,,Dlytica LOKTANTRIK CHOWK EXT CTR,172.26.18.50,,E7F68F9B60EE29A6F328EB2D7444EC52,,E581DF9C63D118031CEDE06F4FBDD24D,,21226,3.0,1,1014920,1.0,1,1080520,1080900,6.0,1,,5361,68821,,783,30,66945.0,,1.0,,1080500,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:32:40,,,2024-08-07 07:01:23.859
